video_id,author_name,view_count,comment_count,share_count,like_count,region_code,create_time,effect_ids,music_id,video_description,hashtag_names,voice_to_text,video_url,fetch_timestamp,fetch_date,data_source
7568871190203321630,wty88731wbc,1267,3,3,178,US,2025-11-04 14:06:22,NA,7568871165365291807,"What did he say? Next Live Show: Funny Bone Omaha-Omaha, NE: Fri June 13th & Sat June 14th #ariesspears #AriesSpearslive #StandUp #Comedy #improv #LouisvilleKY New Eastern Canada Tour dates! Don't miss an update: ariesspears.com/pages/tourFunny#ConSantanderConecto","standup,improv,louisvilleky,ariesspears,comedy,ConSantanderConecto,ariesspearslive",NA,NA,2025-11-11 00:01:06.990834,2025-11-11,loaded_from_23h_cache
