video_id,author_name,view_count,comment_count,share_count,like_count,region_code,create_time,effect_ids,music_id,video_description,hashtag_names,voice_to_text,video_url,fetch_timestamp,fetch_date,data_source
7562880493176261919,l9ula8jh71,299,0,1,16,US,2025-10-19 10:40:01,NA,7562880445696854814,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@l9ula8jh71/video/7562880493176261919,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562880432182709534,l9ula8jh71,2,0,0,0,US,2025-10-19 10:39:46,NA,7562880602412731167,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@l9ula8jh71/video/7562880432182709534,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562880364109122847,frcbglabi9,18,0,0,0,US,2025-10-19 10:39:34,NA,7562880409671961374,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@frcbglabi9/video/7562880364109122847,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562879983622901023,g2w8trakc7,0,0,0,0,US,2025-10-19 10:38:08,NA,7562879912252689183,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@g2w8trakc7/video/7562879983622901023,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562879911187221791,uiii9btew1,72,0,0,0,US,2025-10-19 10:38:04,NA,7562880036043279135,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@uiii9btew1/video/7562879911187221791,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562879836927102239,uiii9btew1,74,0,0,0,US,2025-10-19 10:37:43,NA,7562879943408618270,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@uiii9btew1/video/7562879836927102239,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562879811895561503,g2w8trakc7,10,0,0,0,US,2025-10-19 10:37:49,NA,7562879899149552415,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@g2w8trakc7/video/7562879811895561503,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562879765527399710,uiii9btew1,79,0,0,2,US,2025-10-19 10:37:11,NA,7562879817092303646,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@uiii9btew1/video/7562879765527399710,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562879722045082910,g2w8trakc7,8,0,0,0,US,2025-10-19 10:37:09,NA,7562879721383037726,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@g2w8trakc7/video/7562879722045082910,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562879144615316791,gjvghv34,107831,23,18,982,US,2025-10-19 10:36:16,NA,7562879699383323406,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@gjvghv34/video/7562879144615316791,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562878559535025421,gjvghv34,8111,1,1,90,US,2025-10-19 10:33:42,NA,7562879086146669326,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@gjvghv34/video/7562878559535025421,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562878256161049870,cortd41lf9,2,0,0,0,US,2025-10-19 10:32:26,NA,7562878816142576398,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@cortd41lf9/video/7562878256161049870,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562878230919744782,scbwkpcha8,857,1,0,93,US,2025-10-19 10:32:28,NA,7562878860317002509,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@scbwkpcha8/video/7562878230919744782,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562878062719733047,cortd41lf9,48,0,0,0,US,2025-10-19 10:32:11,NA,7562878657400752910,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@cortd41lf9/video/7562878062719733047,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562877919866014990,cortd41lf9,49,0,0,1,US,2025-10-19 10:31:46,NA,7562878576652061495,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@cortd41lf9/video/7562877919866014990,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562877632761580831,s6ntpkduu3,281,0,26,17,US,2025-10-19 10:28:54,NA,7562877681549740830,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@s6ntpkduu3/video/7562877632761580831,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562877632015093006,scbwkpcha8,15,0,0,0,US,2025-10-19 10:30:28,NA,7562878273819052813,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@scbwkpcha8/video/7562877632015093006,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562877577111571742,ang4dhwkb5,30,0,0,0,US,2025-10-19 10:28:49,NA,7562877638860213022,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@ang4dhwkb5/video/7562877577111571742,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562877550825868575,s6ntpkduu3,59,0,0,0,US,2025-10-19 10:28:27,NA,7562877550418987806,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@s6ntpkduu3/video/7562877550825868575,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562877486829178142,ang4dhwkb5,95,0,0,2,US,2025-10-19 10:28:27,NA,7562877535348951839,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@ang4dhwkb5/video/7562877486829178142,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562877463861153054,s6ntpkduu3,222,0,0,3,US,2025-10-19 10:28:26,NA,7562877610586327838,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@s6ntpkduu3/video/7562877463861153054,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7562877440268307742,ang4dhwkb5,105,0,0,1,US,2025-10-19 10:28:20,NA,7562877612905794335,KondisiterkinimusholaPONPESAlKhozinySidoarjoambruksaatsalatashar#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@ang4dhwkb5/video/7562877440268307742,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563677764268592404,gks.rakib,215,2,3,97,BD,2025-10-21 14:12:47,NA,7459022939726007056,#duet with @∆$★𝗛𝗼𝘀𝘀𝗮𝗶𝗻 𝗥𝗮𝗻𝗮★$∆ #ইসলামিক_ভিডিও_🤲🕋🤲 #আসসালামুয়ালাইকুম🌹 #😭😭😭😭😭😭😭😭😭😭 #,"duet,😭😭😭😭😭😭😭😭😭😭,ইসলামিক_ভিডিও_🤲🕋🤲,আসসালামুয়ালাইকুম🌹",NA,https://www.tiktok.com/@gks.rakib/video/7563677764268592404,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563505849130421524,gks.rakib,431,2,1,152,BD,2025-10-21 03:05:45,NA,7294543997111274242,#duet with @∆$★𝗛𝗼𝘀𝘀𝗮𝗶𝗻 𝗥𝗮𝗻𝗮★$∆ #ইসলামিক_ভিডিও_🤲🕋🤲 #আসসালামুয়ালাইকুম🌹 #😭😭😭😭😭😭😭😭😭😭 #,"duet,😭😭😭😭😭😭😭😭😭😭,ইসলামিক_ভিডিও_🤲🕋🤲,আসসালামুয়ালাইকুম🌹",NA,https://www.tiktok.com/@gks.rakib/video/7563505849130421524,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563700987043597598,pxsaedws64,4664,0,0,81,US,2025-10-21 15:43:18,NA,7563700911902706463,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok","I lifted my leg, showing the rescue words I'd written there. Then I stopped a boy about to get off the bus, trying to signal him for help. But Jack, a near sighted college kid, didn't notice until he put on his glasses. By then, my husband, John, had already woken from his days. Luckily, John didn't suspect a thing. Still, seeing the rage in his eyes, Jack knew he couldn't intervene and hurried off. Facing this rare chance, I took off my scarf and quickly wrote another plea with lipstick. While John wasn't watching, I tossed the scarf toward the driver. I thought he'd spot the words right away, but to my shock, he picked it up angrily and marched over, scolding me for littering. Just as John reached to snatch it back, I panicked, grabbed the scarf myself and quickly apologized, claiming maybe the wind had blown it there. Even so, John's face darkened. He could only hold back his anger in public, waiting until we got home to lash out. Just when I thought all hope was gone, Jack suddenly returned. He asked the driver to wait, said a classmate was still on the way. The driver refused at first, but after Jack offered to pay a waiting fee, he reluctantly agreed. As Jack walked by me again, he suddenly showed me his palm. There were words written on it. Only then did I realize Jack had come back to save me. But as night fell, the Classmates still hadn't arrived. The other passengers grew restless and the driver decided he couldn't wait anymore. When Jack stepped forward to plead again, he suddenly had an asthma attack and collapsed. Panicked, the driver grabbed a first aid kit and shouted for a doctor. John, being a surgeon, rushed over, but froze when he recognized Jack as the same man who had stared at me that morning. Then John saw the faint SOS on my leg. His face twisted with fury. He turned to be Raid Jack, but before he could speak, I grabbed a fire extinguisher and struck him from behind. The blow didn't knock him out. It only enraged him further. Just as John lunged toward us again, the sound of sirens filled the air. The police burst in and in seconds, John was restrained.
",https://www.tiktok.com/@pxsaedws64/video/7563700987043597598,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563700917690830110,pxsaedws64,3857,0,0,111,US,2025-10-21 15:43:03,NA,7563700964960504606,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok","I lifted my leg, showing the rescue words I'd written there. Then I stopped a boy about to get off the bus, trying to signal him for help. But Jack, a near sighted college kid, didn't notice until he put on his glasses. By then, my husband, John, had already woken from his days. Luckily, John didn't suspect a thing. Still, seeing the rage in his eyes, Jack knew he couldn't intervene and hurried off. Facing this rare chance, I took off my scarf and quickly wrote another plea with lipstick. While John wasn't watching, I tossed the scarf toward the driver. I thought he'd spot the words right away, but to my shock, he picked it up angrily and marched over, scolding me for littering. Just as John reached to snatch it back, I panicked, grabbed the scarf myself and quickly apologized, claiming maybe the wind had blown it there. Even so, John's face darkened. He could only hold back his anger in public, waiting until we got home to lash out. Just when I thought all hope was gone, Jack suddenly returned. He asked the driver to wait, said a classmate was still on the way. The driver refused at first, but after Jack offered to pay a waiting fee, he reluctantly agreed. As Jack walked by me again, he suddenly showed me his palm. There were words written on it. Only then did I realize Jack had come back to save me. But as night fell, the Classmates still hadn't arrived. The other passengers grew restless and the driver decided he couldn't wait anymore. When Jack stepped forward to plead again, he suddenly had an asthma attack and collapsed. Panicked, the driver grabbed a first aid kit and shouted for a doctor. John, being a surgeon, rushed over, but froze when he recognized Jack as the same man who had stared at me that morning. Then John saw the faint SOS on my leg. His face twisted with fury. He turned to be Raid Jack, but before he could speak, I grabbed a fire extinguisher and struck him from behind. The blow didn't knock him out. It only enraged him further. Just as John lunged toward us again, the sound of sirens filled the air. The police burst in and in seconds, John was restrained.
",https://www.tiktok.com/@pxsaedws64/video/7563700917690830110,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563700892344552734,pkrgidzag2,7545,0,5,70,US,2025-10-21 15:43:00,NA,7563700898719959839,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok","Humans removed their brains and placed them in jars of water. Soon everyone drifted into a deep sleep. At midnight, a zombie carrying a bulging sack crept inside. His job was to steal human brains. But that night his bag was already stuffed full. So he squeezed the last brain into his pocket and hurried off. This mission came straight from God. Each night, zombies had to deliver the brains to heaven, feed them into divine machines for restoration. And only then was the task complete. After a long and weary night, the zombie finally stumbled home. But when he opened his door, he froze. One brain was still in his pocket. Panic hit him. He thought he'd failed. After a long pause, he lifted the brain and pushed it into his own skull. Then, a miracle. The black and white world burst into colour. But with colour came horror. He saw filthy crowds, people relieving themselves in alleys, criminals running wild. Terrified, he yanked the brain back out. Yet the humans before him didn't die. They still slept soundly. After several failed tries, he broke down. He flung the brain away and bolted home in a frenzy. Everything now looked dangerous. Even a rat seemed like a snarling beast. He jumped out the window, landing in a trash bin, and ran as a butcher's shadow chased him down the street. Only then did the truth hit him. This so called mission of collecting human brains was part of a Vast deception. God never wanted to fix the brains. He wanted humans to see the ugly truths they tried so hard to hide.
",https://www.tiktok.com/@pkrgidzag2/video/7563700892344552734,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563700857783536926,bpcgwb5wd2,1920,0,0,37,US,2025-10-21 15:42:48,NA,7563700844449876767,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok","Bender accidentally turned on the antenna on his head. Suddenly, it began broadcasting a series of strange numbers, 1,362, 34,969. To everyone's shock, these numbers turned out to be the winning lottery numbers for the next day. Using those numbers, Amy printed out a blueprint. After Fry colored it as instructed, it turned out to be a blueprint for a strange device. Amy and the professor quickly assembled the device. Bender pressed the start button, and instantly various mechanisms began to operate. A portal appeared. Curious, Bender stuck his head into it, only to be instantly startled as a robot. What scared him most were numbers other than 1 and 0. Seeing this, the others also stuck their heads into the portal, and they were amazed. It was a world where numbers lived. All kinds of numbers had come to life and had their own thoughts. The professor stepped forward to greet them, explaining he was from the real world, but the numbers couldn't grasp the concept of the real world, thinking it was just an abstract idea. Fry pointed to his watch, saying he had something to do, but the numbers didn't understand time, as there was no concept of time in their world. Everything had infinite life. Just as the others were about to leave, the professor decided to stay behind, wanting to enjoy eternal life. Since his own was nearing its end, the others had no choice but to leave while the professor stayed to learn about The Number Society. Suddenly, he accidentally revealed that back in the real world, numbers were just units for calculations. The numbers grew furious, feeling that humans saw them only as tools and didn't respect them equally. They summoned a giant number and plan to throw the professor into zero, since any number touching zero disappears. Help. 9, 1, 1. Sorry, wrong number.
",https://www.tiktok.com/@bpcgwb5wd2/video/7563700857783536926,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563700749193022750,t8cw0dqs57,35792,1,3,444,US,2025-10-21 15:42:22,NA,7563700730877709086,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok","It was an invisible small tank and inside, three beautiful women were hidden. The soldier didn't suspect anything, thinking the tank was just part of the mission. They set off to carry out a dangerous task. First, they hid in the grass and waited, watching as the enemy army marched past. The enemy tank driver rushed into the bushes, barely managing to unbuckle his seatbelt. He noticed a soldier drinking tea, pulled out his little gun, but ended up shooting himself. The enemy soldiers, hearing the shot, rushed to help. When they saw their comrades condition, they fired back in anger. But in the end they were shot to pieces themselves. The enemy army was furious, surrounding the lone soldier, but even cannon fire couldn't hurt him. They didn't believe it, so they fired everything at once. But the soldier stayed completely calm. He even took off his clothes and wiggled his butt, which drove the enemies crazy. In frustration, they called in rockets to finish him off. There was smoke, but no damage. The soldier made hand gestures as if he had superpowers and destroyed the enemy tank out of nowhere. But as the invisible tank became visible, he saw that there were three soldiers inside. It was a big embarrassment for him.
",https://www.tiktok.com/@t8cw0dqs57/video/7563700749193022750,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563700717689589022,gl8esfgde7,5112,0,0,69,US,2025-10-21 15:42:15,NA,7563700754289150750,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok","How low was Frank's presence? He was just a few minutes late boarding the spaceship and his colleagues completely forgot about him, leaving him stranded on the planet for 23 years. It wasn't until they planned another vacation that everyone suddenly remembered Frank had been left behind. They quickly returned to the garbage planet and sure enough, found Frank there. Over those 23 years, he had built a shelter out of old books and survived by eating insects. Now Frank was finally rescued, but his mindset had changed drastically. He put on Fry's clothes and came up with a bold plan. He would replace Fry with a wild spinning of his eyes. Everyone was hypnotized and his colleagues mistook Frank for Fry. The real Fry was left behind on the planet. Frank tried to take over Fry's life completely, even attempting to get into bed with Lila. But Lila sensed something was off about Fry and politely declined his date invitation. Soon, Hermes noticed the changes, too. Not only had the company's performance improved, but the strange odor that usually lingered around fry had disappeared. Plus, the current fry was unusually hardworking, taking on all the household chores without complaint. The professor noticed these changes started after they returned from the garbage planet, so they all agreed something strange must have happened there. To investigate, they returned to the garbage planet. There, a familiar figure appeared before them, but everyone had already been hypnotized by Frank and didn't recognize the Real Fry. To prove his identity, Fry showed them a cherished photo he had kept. This finally broke the hypnosis. Frank, realizing his plan had failed, explained his motives. During those 23 years of isolation, he had studied a book about ocular hypnosis, reading it thousands of times. Combined with his lack of presence, he successfully managed to replace Fry. But Fry was still confused. Why did Frank want to replace him? Frank revealed that it was because Fry had the life Frank always wanted but didn't appreciate. His time at Planet Express had been the happiest period of Frank's life. Then Frank pulled out a gun, declaring that since his plan had failed, he would make them taste the bitterness of being abandoned. Frank started the spaceship intending to leave alone, but he crashed into a pile of books since he didn't know how to fly it. Facing Frank's suppressive fire, Professor Farnsworth signaled everyone to sneak into the spaceship. Through the exhaust pipe, Bender found a bottle of chili powder and planned to make a chili bomb. But the next second, Bender forgot what he was supposed to do.
",https://www.tiktok.com/@gl8esfgde7/video/7563700717689589022,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563700697716378910,m0rhllfj31,4295,0,2,54,US,2025-10-21 15:42:17,NA,7563700709087120158,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok","Hey, hey, hey, hey, hey, hey! Stop it! Stop it! Okay, okay, okay. I forgot to seal the package. I think this is probably enough. I don't know exactly what this is, but this. This is crime. Oh, no! My hairless twin got out! Hello, family. Let's eat all the garbage we want. Come on, girl, I'm thirsty. Alright, you don't want to come in? Fine. I'll just tie you to this parking meter. you busy? I thought we could go to the park and make hammocks for squirrels. With your bras again? They really dug it last time. Peter's a weird guy, but I like him. Who cares about rodent comfort? That's just a fact. Sorry, I have plans. Fine, I'll go alone. But I'm taking your tampons to make speed bumps for snakes.
",https://www.tiktok.com/@m0rhllfj31/video/7563700697716378910,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563700616963362078,pkrgidzag2,6727,0,1,28,US,2025-10-21 15:41:49,NA,7563700614246058783,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok","Humans removed their brains and placed them in jars of water. Soon everyone drifted into a deep sleep. At midnight, a zombie carrying a bulging sack crept inside. His job was to steal human brains. But that night his bag was already stuffed full. So he squeezed the last brain into his pocket and hurried off. This mission came straight from God. Each night zombies had to deliver the brains to heaven, feed them into divine machines for restoration and only then was the task complete. After a long and weary night, the zombie finally stumbled home. But when he opened his door, he froze. One brain was still in his pocket. Panic hit him. He thought he'd failed. After a long pause, he lifted the brain and pushed it into his own skull. Then a miracle, the black and white world burst into colour. But with colour came horror. He saw filthy crowds, people relieving themselves in alleys, criminals running wild. Terrified, he yanked the brain back out. Yet the humans before him didn't die. They still slept soundly. After several failed tries, he broke down. He flung the brain away and bolted home in a frenzy. Everything now looked dangerous. Even a rat seemed like a snarling beast. He jumped out the window, landing in a trash bin and ran as a butcher's shadow chased him down the street. Only then did the truth hit him. This so called mission of collecting human brains was part of a Vast deception. God never wanted to fix the brains. He wanted humans to see the ugly truths they tried so hard to hide.
",https://www.tiktok.com/@pkrgidzag2/video/7563700616963362078,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563700510889446687,m0rhllfj31,4753,0,0,82,US,2025-10-21 15:41:26,NA,7563700788347538207,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok","Hey, hey, hey, hey, hey, hey. Stop it. Stop it. Okay. Okay. Okay. I forgot to seal the package. I think this is probably enough. Don't know exactly what this is, but this, this is crime. Oh, no. My hairless twin got out. Hello, family. Let's eat all the garbage we want. Come on, girl. I'm thirsty. Alright, you don't want to come in, fine. I'll just tie you to this parking meter. Ah, ah.
",https://www.tiktok.com/@m0rhllfj31/video/7563700510889446687,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563700482477215007,clgui9bsd3,3688,0,3,90,US,2025-10-21 15:41:24,NA,7563700477267856158,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok","Hey, boys! Catch me if you can! Oh, crap. I didn't realize they had bikes. What are they gonna do when they catch me? Oh, boy. I got a back of the head punch coming, I just know it. Wow, there, little guy. You gotta pay for that. Go suck a railroad spike. I haven't got any money. Well, then I'm afraid I'm gonna have to take it away from you. Oh, god, please help me! Ah! Ah, ah! Where? Where? You like that? Huh? You like that? Where? Come on, do math. Oh, no. I dropped my glasses. Uh, by the way, uh, Pinocchio, uh, there was a cookie missing from the jar. Did you, uh. Did you take it, by any chance? Yes, papa. Geppetto, I'm sorry. Are you sure you took it? Because, uh, I'd believe you if you said you didn't. No, I took it, papa. I wouldn't lie to you. You could try. Who knows? You might get away with it.
",https://www.tiktok.com/@clgui9bsd3/video/7563700482477215007,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563691061567098142,courtnaystone1,343,0,0,2,US,2025-10-21 15:04:51,NA,7563696230367251230,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok",NA,https://www.tiktok.com/@courtnaystone1/video/7563691061567098142,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563691005472410911,courtnaystone1,394,1,0,11,US,2025-10-21 15:04:28,NA,7563696142811187999,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok",NA,https://www.tiktok.com/@courtnaystone1/video/7563691005472410911,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563690945586138398,courtnaystone1,1017,0,0,0,US,2025-10-21 15:04:25,NA,7563696079461141279,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok","Hey, we got your water. There you go. Back off. Everything's good. Everything's cool. You just come on down, grab your water. Target inside, right? As of now. There you go. Hey, how about I just come inside and peek the house, make sure everybody's okay? Back off. Okay? Alright. Come on down. Go, go, go. Pick him up. Let's go. Pick him up. Pick him up. Pick him up. I said back off! Oh, okay, okay. It's junior. Okay. Hey, look, listen. Shut the fuck up, okay? No talking, okay? I'm sorry, brother. I'm sorry, man. This is. It's just my way. I talk too much. I said back the fuck off! Hey, hey. You stay calm, we stay calm, alright? Who put you up to this? What's your name? Give me your name! Enough. Oh, hey. Most wanted. It's a good start. You gave me something. Talking in English. I gave you something with the water. Let me see. The hostages. Thought you couldn't come inside. Well, I can come inside, darling. I'm NYPD. Very cute. I'll talk to you when I'm ready. Hey, how. How about you talk to me right now? I'm on your side. Of course you are. Come on, talk to me. A way out. Okay.
",https://www.tiktok.com/@courtnaystone1/video/7563690945586138398,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563690918931369247,esmebarth,119,0,0,1,US,2025-10-21 15:04:12,NA,7563696042007005983,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok",NA,https://www.tiktok.com/@esmebarth/video/7563690918931369247,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563690840082615582,heddiashley,20,0,0,0,US,2025-10-21 15:03:55,NA,7563695982760758047,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok",NA,https://www.tiktok.com/@heddiashley/video/7563690840082615582,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
7563690748223212831,heddiashley,25,0,0,0,US,2025-10-21 15:03:29,NA,7563695885041863455,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok",NA,https://www.tiktok.com/@heddiashley/video/7563690748223212831,2025-10-26 00:01:06.97226,2025-10-26,loaded_from_23h_cache
